,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
714,MSFT,2025-04-17,400.0,4.8,call,1475,6557,0.2369,0.29698,0.01329,-0.1632,0.38054,0.08973,0.07671232876712329,5.829037552842038,4.8
715,MSFT,2025-04-17,400.0,20.11,put,134,7686,0.23263,-0.70682,0.01345,-0.11218,0.37829,-0.23893,0.07671232876712329,16.30775485621632,20.11
716,MSFT,2025-04-17,405.0,3.4,call,725,7175,0.23233,0.23226,0.01195,-0.14015,0.33569,0.07046,0.07671232876712329,4.195213389954233,3.4
717,MSFT,2025-04-17,405.0,23.89,put,28,1896,0.23614,-0.76379,0.01187,-0.09581,0.33884,-0.26009,0.07671232876712329,19.96301975850855,23.89
718,MSFT,2025-04-17,410.0,2.29,call,1884,6208,0.22852,0.17566,0.01028,-0.11592,0.28411,0.05347,0.07671232876712329,2.9317567419438433,2.29
719,MSFT,2025-04-17,410.0,27.55,put,30,3078,0.2337,-0.81856,0.01026,-0.07244,0.28996,-0.28061,0.07671232876712329,23.706298984647674,27.55
720,MSFT,2025-04-17,415.0,1.58,call,537,9073,0.22592,0.12911,0.00848,-0.09286,0.23149,0.03942,0.07671232876712329,2.0037967932183207,1.58
721,MSFT,2025-04-17,415.0,32.91,put,43,1997,0.243,-0.85232,0.00864,-0.06018,0.2537,-0.29496,0.07671232876712329,28.060268329620328,32.91
722,MSFT,2025-04-17,420.0,1.05,call,1077,12871,0.22455,0.09276,0.00673,-0.07243,0.1826,0.02839,0.07671232876712329,1.3483082298290654,1.05
723,MSFT,2025-04-17,420.0,37.9,put,61,3961,0.26281,-0.86886,0.00736,-0.0586,0.234,-0.30415,0.07671232876712329,32.82305242621021,37.9
724,MSFT,2025-04-17,425.0,0.7,call,262,6698,0.22364,0.06499,0.00516,-0.05483,0.13939,0.01993,0.07671232876712329,0.8879879837085802,0.7
725,MSFT,2025-04-17,425.0,41.23,put,5,1973,0.25565,-0.90591,0.00597,-0.03252,0.18452,-0.3194,0.07671232876712329,37.0382154771865,41.23
726,MSFT,2025-04-17,430.0,0.46,call,607,10391,0.22623,0.04682,0.00393,-0.04265,0.1076,0.01437,0.07671232876712329,0.6125044263631167,0.46
727,MSFT,2025-04-17,430.0,46.15,put,64,1274,0.30108,-0.89268,0.00558,-0.05578,0.20311,-0.31969,0.07671232876712329,42.470692937978185,46.15
728,MSFT,2025-04-17,435.0,0.32,call,145,3640,0.22852,0.03322,0.00295,-0.03247,0.08138,0.01021,0.07671232876712329,0.4161282574267773,0.32
729,MSFT,2025-04-17,435.0,50.25,put,2,659,0.32425,-0.89799,0.00499,-0.05882,0.19578,-0.32548,0.07671232876712329,47.43237935928471,50.25
730,MSFT,2025-04-17,440.0,0.24,call,770,4308,0.23446,0.02516,0.00228,-0.02636,0.0646,0.00773,0.07671232876712329,0.3077089804168729,0.24
732,MSFT,2025-04-17,445.0,0.17,call,987,6137,0.23827,0.01829,0.00171,-0.02041,0.04935,0.00563,0.07671232876712329,0.2165946348429557,0.17
733,MSFT,2025-04-17,445.0,61.25,put,18,122,0.36632,-0.90813,0.00409,-0.06206,0.18129,-0.33685,0.07671232876712329,57.318938384327964,61.25
734,MSFT,2025-04-17,450.0,0.12,call,124,9501,0.24681,0.01487,0.00139,-0.01766,0.04133,0.00457,0.07671232876712329,0.17470265850614197,0.12
736,MSFT,2025-04-17,455.0,0.11,call,198,2033,0.25641,0.01255,0.00115,-0.01582,0.03571,0.00386,0.07671232876712329,0.1473061297967968,0.11
738,MSFT,2025-04-17,460.0,0.08,call,139,3538,0.25733,0.00866,0.00083,-0.01147,0.02585,0.00267,0.07671232876712329,0.09744620827694916,0.08
740,MSFT,2025-04-17,465.0,0.08,call,16,1473,0.26662,0.00744,0.0007,-0.01037,0.0226,0.00229,0.07671232876712329,0.08361614219969393,0.08
741,MSFT,2025-04-17,465.0,81.87,put,1,2,0.42211,-0.93345,0.00278,-0.04779,0.14198,-0.36092,0.07671232876712329,76.78665440102083,77.34243620557542
742,MSFT,2025-04-17,470.0,0.06,call,1,2179,0.27486,0.00628,0.00059,-0.0092,0.01947,0.00193,0.07671232876712329,0.07036162091765474,0.06
744,MSFT,2025-04-17,475.0,0.06,call,6,1663,0.27531,0.00432,0.00042,-0.0066,0.01396,0.00133,0.07671232876712329,0.04644688590712098,0.06
746,MSFT,2025-04-17,480.0,0.04,call,50,4077,0.28751,0.00417,0.00039,-0.00666,0.01352,0.00128,0.07671232876712329,0.04561793564811123,0.04
748,MSFT,2025-04-17,485.0,0.04,call,20,994,0.2994,0.00402,0.00036,-0.0067,0.01308,0.00123,0.07671232876712329,0.04469503143706488,0.04
750,MSFT,2025-04-17,490.0,0.04,call,2,1527,0.31114,0.00388,0.00034,-0.00675,0.01268,0.00119,0.07671232876712329,0.043897636744482105,0.04
752,MSFT,2025-04-17,495.0,0.04,call,208,2330,0.28446,0.00117,0.00012,-0.00207,0.00426,0.00036,0.07671232876712329,0.011075168047149642,0.04
754,MSFT,2025-04-17,500.0,0.04,call,1,1597,0.31281,0.00203,0.00019,-0.00378,0.00708,0.00062,0.07671232876712329,0.021462733634464493,0.04
756,MSFT,2025-04-17,505.0,0.02,call,0,857,0.30489,0.00109,0.00011,-0.00209,0.00402,0.00034,0.07671232876712329,0.01066572604082816,0.02
758,MSFT,2025-04-17,510.0,0.02,call,0,2306,0.34665,0.0027,0.00022,-0.0054,0.00914,0.00083,0.07671232876712329,0.031068921007077366,0.02
760,MSFT,2025-04-17,515.0,0.03,call,0,236,0.32486,0.00103,0.0001,-0.00211,0.00382,0.00032,0.07671232876712329,0.010350203505420541,0.03
762,MSFT,2025-04-17,520.0,0.03,call,1,403,0.36799,0.00256,0.0002,-0.00546,0.00872,0.00078,0.07671232876712329,0.030351658038126672,0.03
763,MSFT,2025-04-17,520.0,138.05,put,1,0,0.62942,-0.94262,0.00166,-0.07362,0.12647,-0.4091,0.07671232876712329,131.75772312776144,132.60182898097943
764,MSFT,2025-04-17,525.0,0.03,call,2,328,0.34421,0.00098,9e-05,-0.00213,0.00363,0.0003,0.07671232876712329,0.010037955002739851,0.03
766,MSFT,2025-04-17,530.0,0.03,call,0,320,0.35382,0.00096,8e-05,-0.00214,0.00356,0.00029,0.07671232876712329,0.009938319050547761,0.03
768,MSFT,2025-04-17,535.0,0.02,call,15,166,0.36327,0.00094,8e-05,-0.00215,0.00348,0.00029,0.07671232876712329,0.009830209252817967,0.02
770,MSFT,2025-04-17,540.0,0.04,call,0,195,0.37257,0.00091,8e-05,-0.00216,0.00341,0.00028,0.07671232876712329,0.009716586143965755,0.04
772,MSFT,2025-04-17,545.0,0.05,call,0,220,0.38171,0.00089,7e-05,-0.00216,0.00334,0.00027,0.07671232876712329,0.009593723351047412,0.05
774,MSFT,2025-04-17,550.0,0.02,call,0,662,0.39086,0.00088,7e-05,-0.00217,0.00328,0.00027,0.07671232876712329,0.009514436002624804,0.02
776,MSFT,2025-04-17,555.0,0.08,call,0,394,0.3997,0.00085,7e-05,-0.00217,0.0032,0.00026,0.07671232876712329,0.00937730195451586,0.08
778,MSFT,2025-04-17,560.0,0.01,call,0,320,0.40869,0.00084,6e-05,-0.00218,0.00315,0.00026,0.07671232876712329,0.009321757922255647,0.01
780,MSFT,2025-04-17,565.0,0.01,call,20,290,0.45747,0.00211,0.00013,-0.00567,0.00732,0.00064,0.07671232876712329,0.027920497317384996,0.01
782,MSFT,2025-04-17,570.0,0.04,call,0,240,0.42607,0.00081,6e-05,-0.00219,0.00304,0.00025,0.07671232876712329,0.009133909822908626,0.04
784,MSFT,2025-04-17,575.0,0.03,call,0,115,0.43476,0.00079,6e-05,-0.0022,0.00299,0.00024,0.07671232876712329,0.00908607112987464,0.03
786,MSFT,2025-04-17,580.0,0.03,call,0,326,0.4433,0.00078,5e-05,-0.00221,0.00295,0.00024,0.07671232876712329,0.009025175517616058,0.03
788,MSFT,2025-04-17,585.0,0.03,call,0,118,0.45168,0.00077,5e-05,-0.00222,0.0029,0.00023,0.07671232876712329,0.00894885566139797,0.03
790,MSFT,2025-04-17,590.0,0.02,call,0,105,0.45991,0.00075,5e-05,-0.00222,0.00285,0.00023,0.07671232876712329,0.008860156927537999,0.02
792,MSFT,2025-04-17,595.0,0.02,call,0,62,0.46814,0.00074,5e-05,-0.00222,0.00281,0.00023,0.07671232876712329,0.008796963269519786,0.02
794,MSFT,2025-04-17,600.0,0.02,call,0,383,0.47638,0.00073,5e-05,-0.00223,0.00277,0.00022,0.07671232876712329,0.008759689501584844,0.02
796,MSFT,2025-04-17,605.0,0.05,call,0,34,0.48445,0.00072,5e-05,-0.00224,0.00273,0.00022,0.07671232876712329,0.008702963712015122,0.00870417342397109
798,MSFT,2025-04-17,610.0,0.02,call,0,56,0.49238,0.00071,5e-05,-0.00224,0.00269,0.00021,0.07671232876712329,0.008634559689961019,0.02
800,MSFT,2025-04-17,615.0,0.01,call,0,376,0.50031,0.0007,4e-05,-0.00225,0.00266,0.00021,0.07671232876712329,0.008587225008868576,0.01
802,MSFT,2025-04-17,620.0,0.02,call,0,150,0.50823,0.00069,4e-05,-0.00226,0.00263,0.00021,0.07671232876712329,0.008557168318804903,0.02
804,MSFT,2025-04-17,625.0,0.03,call,0,160,0.51601,0.00068,4e-05,-0.00226,0.0026,0.00021,0.07671232876712329,0.008513961254356384,0.03
806,MSFT,2025-04-25,230.0,154.22,call,122,156,0.6221,0.99621,0.00015,-0.03842,0.01397,0.23676,0.09863013698630137,159.01303576438994,154.22
820,MSFT,2025-04-25,290.0,91.84,call,0,4,0.31434,0.99782,0.00018,-0.03765,0.00848,0.29966,0.09863013698630137,99.25948971786573,99.30246907691355
822,MSFT,2025-04-25,295.0,87.94,call,0,4,0.4529,0.97126,0.00117,-0.08187,0.08125,0.29359,0.09863013698630137,94.72599882177605,95.11636466292059
824,MSFT,2025-04-25,300.0,81.53,call,0,3912,0.37714,0.98284,0.00091,-0.06071,0.0526,0.30376,0.09863013698630137,89.48727505468048,81.53
826,MSFT,2025-04-25,305.0,80.76,call,0,4,0.41296,0.9656,0.00149,-0.0856,0.09428,0.30161,0.09863013698630137,84.82393953642509,85.23011897089526
827,MSFT,2025-04-25,305.0,0.4,put,3,11,0.38202,-0.02519,0.00124,-0.03539,0.07279,-0.01055,0.09863013698630137,0.3104074802362202,0.3115564535243146
828,MSFT,2025-04-25,310.0,80.06,call,0,8,0.42897,0.94943,0.00196,-0.10686,0.12878,0.29986,0.09863013698630137,80.19761374939537,80.72186555047517
830,MSFT,2025-04-25,315.0,74.86,call,0,6,0.36342,0.9621,0.00183,-0.0842,0.10207,0.31059,0.09863013698630137,74.85008340352078,75.23892958680207
832,MSFT,2025-04-25,320.0,73.77,call,0,8,0.37607,0.94409,0.00242,-0.10412,0.13946,0.30812,0.09863013698630137,70.21087161435122,70.70894753758343
833,MSFT,2025-04-25,320.0,0.93,put,2,172,0.35107,-0.04505,0.00218,-0.05208,0.11739,-0.01886,0.09863013698630137,0.5691734131453448,0.93
834,MSFT,2025-04-25,325.0,71.12,call,0,3,0.37363,0.92936,0.00292,-0.11725,0.16732,0.30705,0.09863013698630137,65.50798485146407,66.06558881851974
835,MSFT,2025-04-25,325.0,1.0,put,7,12,0.33187,-0.05031,0.00252,-0.05361,0.12826,-0.02103,0.09863013698630137,0.6070433378400129,0.6110127942261487
836,MSFT,2025-04-25,330.0,54.45,call,1,4,0.35062,0.92292,0.00333,-0.11779,0.17886,0.3096,0.09863013698630137,60.56525810646872,61.1169773251896
837,MSFT,2025-04-25,330.0,1.33,put,1,57,0.32364,-0.06243,0.00307,-0.06178,0.15205,-0.0261,0.09863013698630137,0.771540490415898,1.33
838,MSFT,2025-04-25,335.0,50.55,call,1,0,0.32668,0.916,0.00382,-0.11759,0.19085,0.31197,0.09863013698630137,55.61076712366321,56.15205452546139
839,MSFT,2025-04-25,335.0,1.45,put,2,18,0.318,-0.07875,0.00373,-0.07231,0.18179,-0.03296,0.09863013698630137,1.0150420021589248,1.024457531770951
840,MSFT,2025-04-25,340.0,46.37,call,10,0,0.33979,0.88386,0.00465,-0.14272,0.24188,0.3034,0.09863013698630137,51.32917698645906,51.961886086582645
841,MSFT,2025-04-25,340.0,1.84,put,13,102,0.293,-0.0855,0.00431,-0.0705,0.19341,-0.03568,0.09863013698630137,1.01293856613335,1.84
842,MSFT,2025-04-25,345.0,51.3,call,0,1,0.3244,0.86578,0.00539,-0.14853,0.26761,0.301,0.09863013698630137,46.61466197893168,47.25095211494409
843,MSFT,2025-04-25,345.0,2.36,put,3,55,0.29604,-0.11448,0.00528,-0.0878,0.23942,-0.04793,0.09863013698630137,1.5061670957614126,2.36
844,MSFT,2025-04-25,350.0,45.13,call,0,3,0.32379,0.83418,0.00622,-0.16464,0.30817,0.29268,0.09863013698630137,42.326588591257575,42.991941400617854
845,MSFT,2025-04-25,350.0,3.1,put,18,37,0.29284,-0.14392,0.00626,-0.10125,0.28063,-0.06037,0.09863013698630137,2.0172730115331987,2.0462097842471367
846,MSFT,2025-04-25,355.0,31.8,call,0,1,0.30306,0.81199,0.00719,-0.16593,0.33364,0.28864,0.09863013698630137,37.6078553532173,38.24874962021915
847,MSFT,2025-04-25,355.0,3.6,put,10,208,0.28919,-0.17797,0.00728,-0.11415,0.3224,-0.07481,0.09863013698630137,2.6533324445863613,3.6
848,MSFT,2025-04-25,360.0,31.12,call,0,3,0.30321,0.77092,0.00807,-0.18104,0.37491,0.27619,0.09863013698630137,33.608656191188004,34.252228348593064
849,MSFT,2025-04-25,360.0,4.5,put,39,163,0.27806,-0.21171,0.00842,-0.12096,0.35834,-0.08903,0.09863013698630137,3.214197668193563,4.5
850,MSFT,2025-04-25,365.0,25.87,call,4,18,0.29193,0.73251,0.00911,-0.18663,0.40725,0.26504,0.09863013698630137,29.403349465560552,30.015468394734594
851,MSFT,2025-04-25,365.0,5.55,put,10,114,0.27989,-0.26007,0.00937,-0.13533,0.40145,-0.10978,0.09863013698630137,4.354625651532231,5.55
852,MSFT,2025-04-25,370.0,21.0,call,16,14,0.27958,0.68896,0.01021,-0.18952,0.4372,0.25172,0.09863013698630137,25.30770919996229,25.873855308620048
853,MSFT,2025-04-25,370.0,7.01,put,10,232,0.26708,-0.30438,0.01059,-0.13754,0.43306,-0.12853,0.09863013698630137,5.175337131812213,7.01
854,MSFT,2025-04-25,375.0,18.5,call,259,5,0.2683,0.63866,0.01128,-0.19047,0.46355,0.23543,0.09863013698630137,21.432891654692924,21.941740651912816
855,MSFT,2025-04-25,375.0,8.85,put,18,81,0.26312,-0.35936,0.01148,-0.14284,0.46267,-0.15218,0.09863013698630137,6.546410474877348,8.85
856,MSFT,2025-04-25,380.0,15.75,call,44,56,0.26967,0.57976,0.01171,-0.19614,0.48378,0.21483,0.09863013698630137,18.352975798637942,15.75
857,MSFT,2025-04-25,380.0,9.95,put,19,207,0.26205,-0.41893,0.01205,-0.1464,0.48345,-0.1781,0.09863013698630137,8.314723453902076,9.95
858,MSFT,2025-04-25,385.0,13.05,call,42,107,0.25794,0.51974,0.01248,-0.18947,0.49307,0.19414,0.09863013698630137,14.952227775610709,13.05
859,MSFT,2025-04-25,385.0,12.38,put,45,86,0.25992,-0.48016,0.01239,-0.14528,0.49307,-0.20494,0.09863013698630137,10.332732093547293,12.38
860,MSFT,2025-04-25,390.0,10.25,call,10,172,0.24849,0.45515,0.01289,-0.1799,0.49055,0.1712,0.09863013698630137,11.944814645571995,10.25
861,MSFT,2025-04-25,390.0,15.87,put,23,119,0.25565,-0.5427,0.01254,-0.13862,0.49085,-0.23251,0.09863013698630137,12.55398927751412,15.87
862,MSFT,2025-04-25,395.0,8.2,call,64,98,0.24498,0.39105,0.01267,-0.17,0.47515,0.14781,0.09863013698630137,9.544037414696817,8.2
863,MSFT,2025-04-25,395.0,18.59,put,12,51,0.2337,-0.61549,0.01321,-0.11536,0.47284,-0.26363,0.09863013698630137,14.238202805197147,18.59
864,MSFT,2025-04-25,400.0,5.95,call,53,230,0.23797,0.32605,0.01224,-0.15376,0.44597,0.1239,0.09863013698630137,7.3072005251038945,5.95
865,MSFT,2025-04-25,400.0,21.18,put,33,73,0.24056,-0.6719,0.01214,-0.10848,0.44711,-0.28996,0.09863013698630137,17.63945178203241,21.18
866,MSFT,2025-04-25,405.0,4.55,call,61,177,0.2465,0.27803,0.011,-0.1467,0.41513,0.10577,0.09863013698630137,6.087071653272332,4.55
867,MSFT,2025-04-25,405.0,25.44,put,6,17,0.25748,-0.71231,0.0107,-0.10758,0.422,-0.3106,0.09863013698630137,21.757738126734296,22.228466791106193
868,MSFT,2025-04-25,410.0,3.59,call,81,166,0.23248,0.21405,0.01013,-0.11966,0.36064,0.08194,0.09863013698630137,4.188855859412968,3.59
869,MSFT,2025-04-25,410.0,28.37,put,2,22,0.23538,-0.78283,0.01009,-0.07368,0.36369,-0.34185,0.09863013698630137,24.465749541338596,24.92298993451667
870,MSFT,2025-04-25,415.0,2.65,call,20,251,0.23888,0.17711,0.00879,-0.10876,0.32141,0.06787,0.09863013698630137,3.3770693826614036,2.65
872,MSFT,2025-04-25,420.0,1.68,call,126,1100,0.22821,0.12799,0.00741,-0.08338,0.25897,0.04929,0.09863013698630137,2.210822917806553,1.68
874,MSFT,2025-04-25,425.0,1.19,call,65,301,0.23248,0.10178,0.00618,-0.07176,0.21998,0.03923,0.09863013698630137,1.7051159994738896,1.19
876,MSFT,2025-04-25,430.0,0.83,call,141,410,0.22714,0.07178,0.00487,-0.05379,0.16939,0.02775,0.09863013698630137,1.1172515276644788,0.83
878,MSFT,2025-04-25,435.0,0.6,call,15,359,0.2212,0.04787,0.00364,-0.03799,0.12326,0.01856,0.09863013698630137,0.6904358690193568,0.6
880,MSFT,2025-04-25,440.0,0.4,call,76,43,0.2305,0.04011,0.00303,-0.03418,0.10687,0.01555,0.09863013698630137,0.578400206838733,0.581578515975312
882,MSFT,2025-04-25,445.0,0.45,call,0,172,0.24528,0.03737,0.00269,-0.03421,0.10088,0.01446,0.09863013698630137,0.5537125133908916,0.45
884,MSFT,2025-04-25,450.0,0.25,call,5,63,0.2494,0.02936,0.00217,-0.02844,0.08271,0.01137,0.09863013698630137,0.4255389965779983,0.25
886,MSFT,2025-04-25,455.0,0.38,call,0,3,0.17379,0.00164,0.00025,-0.00158,0.00657,0.00065,0.09863013698630137,0.015375914394789025,0.015381157581597648
888,MSFT,2025-04-25,460.0,0.33,call,0,2,0.184,0.00155,0.00022,-0.00158,0.00623,0.00061,0.09863013698630137,0.01469274288183886,0.014697481291418254
900,MSFT,2025-04-25,490.0,0.44,call,0,1,0.24269,0.00121,0.00013,-0.00164,0.00498,0.00047,0.09863013698630137,0.012495297472646327,0.012498490021150587
902,MSFT,2025-04-25,495.0,0.95,call,0,2,0.25184,0.00117,0.00012,-0.00164,0.0048,0.00046,0.09863013698630137,0.012173127021483321,0.012176121610730605
904,MSFT,2025-04-25,500.0,0.24,call,0,3,0.26098,0.00113,0.00012,-0.00165,0.00466,0.00044,0.09863013698630137,0.011943768658469356,0.01194662321917873
912,MSFT,2025-04-25,520.0,0.33,call,0,6,0.2965,0.00101,9e-05,-0.00169,0.00421,0.00039,0.09863013698630137,0.011271069732596006,0.011273493012588516
924,MSFT,2025-05-02,230.0,154.55,call,130,29,0.7128,0.98572,0.00038,-0.06515,0.04889,0.27465,0.1178082191780822,159.5675934514648,159.96068821793247
943,MSFT,2025-05-02,300.0,0.85,put,1,0,0.40412,-0.03292,0.00135,-0.04284,0.09895,-0.01648,0.1178082191780822,0.5292761816533993,0.531930501704391
947,MSFT,2025-05-02,310.0,1.06,put,105,268,0.38629,-0.04685,0.00188,-0.05433,0.13183,-0.02346,0.1178082191780822,0.7706396102606963,1.06
951,MSFT,2025-05-02,320.0,1.7,put,3,0,0.36129,-0.06265,0.00253,-0.06359,0.16593,-0.03134,0.1178082191780822,1.0166768960946726,1.025240365590478
953,MSFT,2025-05-02,325.0,1.88,put,1,4,0.34696,-0.07163,0.00292,-0.0675,0.18403,-0.03579,0.1178082191780822,1.1429313108677341,1.1536148612960704
957,MSFT,2025-05-02,335.0,2.67,put,11,1,0.33583,-0.10541,0.00403,-0.08655,0.24556,-0.0528,0.1178082191780822,1.8001766087368196,1.8226419127255507
959,MSFT,2025-05-02,340.0,3.28,put,5,10,0.32623,-0.12397,0.00466,-0.09392,0.2756,-0.06211,0.1178082191780822,2.1452044782176216,2.1752652285708853
961,MSFT,2025-05-02,345.0,3.9,put,17,53,0.33385,-0.15694,0.00534,-0.11241,0.32353,-0.07901,0.1178082191780822,3.0242878725107687,3.9
962,MSFT,2025-05-02,350.0,40.99,call,0,2,0.33248,0.8126,0.00601,-0.16605,0.36233,0.33461,0.1178082191780822,43.704288684626874,44.50919056933164
963,MSFT,2025-05-02,350.0,4.85,put,7,33,0.32318,-0.18147,0.00606,-0.11874,0.35517,-0.09139,0.1178082191780822,3.535312175193475,3.5991652160457317
964,MSFT,2025-05-02,355.0,39.74,call,0,1,0.32455,0.78287,0.00672,-0.17403,0.39573,0.3256,0.1178082191780822,39.46013197912691,40.2541684848769
965,MSFT,2025-05-02,355.0,5.45,put,7,13,0.32364,-0.21658,0.00673,-0.13156,0.39514,-0.10943,0.1178082191780822,4.523044449051298,4.61392824268831
966,MSFT,2025-05-02,360.0,35.45,call,0,4,0.31861,0.74837,0.00743,-0.18223,0.4294,0.31407,0.1178082191780822,35.41769310801874,36.191268652037536
967,MSFT,2025-05-02,360.0,6.73,put,7,14,0.31495,-0.24956,0.00749,-0.13746,0.42753,-0.12624,0.1178082191780822,5.341465115399913,5.457647323124977
969,MSFT,2025-05-02,365.0,7.85,put,8,37,0.30717,-0.28695,0.00823,-0.14256,0.45866,-0.14536,0.1178082191780822,6.335510125736846,6.483409441867111
970,MSFT,2025-05-02,370.0,24.9,call,2,1,0.30778,0.66841,0.00875,-0.19453,0.48862,0.2851,0.1178082191780822,27.866720366463227,28.559723901896618
971,MSFT,2025-05-02,370.0,9.36,put,6,91,0.30611,-0.33094,0.0088,-0.14987,0.48824,-0.16823,0.1178082191780822,7.797645089255383,9.36
972,MSFT,2025-05-02,375.0,23.15,call,9,11,0.2962,0.62527,0.0095,-0.19391,0.51052,0.26914,0.1178082191780822,24.077817311735146,24.70386463965757
973,MSFT,2025-05-02,375.0,11.02,put,33,22,0.30001,-0.37577,0.00939,-0.1519,0.51096,-0.19146,0.1178082191780822,9.23927841364997,9.479661339777108
974,MSFT,2025-05-02,380.0,19.0,call,15,19,0.29681,0.57605,0.0098,-0.19793,0.52744,0.24926,0.1178082191780822,21.090060251628046,21.65658145010728
975,MSFT,2025-05-02,380.0,12.93,put,42,29,0.30626,-0.42499,0.0095,-0.15861,0.5277,-0.21784,0.1178082191780822,11.51722884163118,11.826581608317396
976,MSFT,2025-05-02,385.0,15.78,call,5,28,0.29193,0.52621,0.01013,-0.19593,0.53607,0.22915,0.1178082191780822,18.06830216502715,18.561747497154037
977,MSFT,2025-05-02,385.0,15.45,put,33,95,0.29696,-0.47353,0.00995,-0.15347,0.53604,-0.2432,0.1178082191780822,13.249924984341845,15.45
978,MSFT,2025-05-02,390.0,12.8,call,15,48,0.28522,0.47452,0.01037,-0.18992,0.53613,0.20797,0.1178082191780822,15.193470297393105,15.608631873269372
979,MSFT,2025-05-02,390.0,17.9,put,3,24,0.28461,-0.52562,0.01039,-0.14353,0.53612,-0.27032,0.1178082191780822,15.050605283279765,15.461870597948025
980,MSFT,2025-05-02,395.0,10.6,call,9,70,0.28217,0.42298,0.0103,-0.18321,0.52718,0.18631,0.1178082191780822,12.76667051932813,10.6
981,MSFT,2025-05-02,395.0,20.31,put,5,21,0.27348,-0.58064,0.01061,-0.13111,0.52621,-0.29923,0.1178082191780822,17.166900302371374,17.62767707338732
982,MSFT,2025-05-02,400.0,8.91,call,134,113,0.27379,0.36917,0.01023,-0.1703,0.50807,0.16361,0.1178082191780822,10.32157127214029,8.91
983,MSFT,2025-05-02,400.0,23.85,put,7,42,0.27745,-0.62868,0.01012,-0.12554,0.50903,-0.32613,0.1178082191780822,20.342150526122538,20.870181898404365
984,MSFT,2025-05-02,405.0,7.4,call,106,48,0.27028,0.31899,0.00981,-0.15809,0.48093,0.14199,0.1178082191780822,8.395752221235796,8.601758793488258
985,MSFT,2025-05-02,405.0,26.98,put,7,12,0.27348,-0.67864,0.00973,-0.11256,0.48242,-0.35374,0.1178082191780822,23.35671217079519,23.931462465538036
986,MSFT,2025-05-02,410.0,5.5,call,7,606,0.26632,0.27088,0.00923,-0.14362,0.44599,0.12108,0.1178082191780822,6.703914146676851,5.5
987,MSFT,2025-05-02,410.0,30.75,put,3,1,0.27028,-0.72568,0.00916,-0.09818,0.44878,-0.3803,0.1178082191780822,26.662079224403783,27.272560852404954
988,MSFT,2025-05-02,415.0,4.56,call,7,100,0.2651,0.22856,0.00848,-0.12988,0.40746,0.10249,0.1178082191780822,5.378262148933089,4.56
989,MSFT,2025-05-02,415.0,34.96,put,5,4,0.27912,-0.75848,0.0083,-0.09169,0.42007,-0.40102,0.1178082191780822,30.736889223197238,31.395227285024287
990,MSFT,2025-05-02,420.0,3.55,call,23,46,0.26144,0.18787,0.00765,-0.11356,0.3629,0.08454,0.1178082191780822,4.167277802142735,4.244487041621935
992,MSFT,2025-05-02,425.0,2.67,call,19,35,0.259,0.15266,0.00676,-0.09805,0.31767,0.0689,0.1178082191780822,3.210005134546279,3.262076232836321
